"id","brgyCode","brgyDesc","regCode","provCode","citymunCode"
"26767","083747121","Barangay 88","08","0837","083747"
"26768","083747122","Barangay 89","08","0837","083747"
"26769","083747123","Barangay 90 (San Jose)","08","0837","083747"
"26770","083747124","Barangay 91 (Abucay)","08","0837","083747"
"26771","083747125","Barangay 92 (Apitong)","08","0837","083747"
"26772","083747127","Barangay 93 (Bagacay)","08","0837","083747"
"26773","083747128","Barangay 94 (Tigbao)","08","0837","083747"
"26774","083747129","Barangay 95 (Caibaan)","08","0837","083747"
"26775","083747130","Barangay 96 (Calanipawan)","08","0837","083747"
"26776","083747131","Barangay 97 (Cabalawan)","08","0837","083747"
"26777","083747132","Barangay 98 (Camansinay)","08","0837","083747"
"26778","083747133","Barangay 99 (Diit)","08","0837","083747"
"26779","083747134","Barangay 109 (V & G Subd.)","08","0837","083747"
"26780","083747135","Barangay 109-A","08","0837","083747"
"26781","083747136","Barangay 110 (Utap)","08","0837","083747"
"26782","083747137","Barangay 5-A","08","0837","083747"
"26783","083747138","Barangay 36-A","08","0837","083747"
"26784","083747139","Barangay 42-A","08","0837","083747"
"26785","083747140","Barangay 48-A","08","0837","083747"
"26786","083747141","Barangay 48-B","08","0837","083747"
"26787","083747142","Barangay 51-A","08","0837","083747"
"26788","083747143","Barangay 54-A","08","0837","083747"
"26789","083747145","Barangay 56-A","08","0837","083747"
"26790","083747146","Barangay 59-A","08","0837","083747"
"26791","083747147","Barangay 59-B","08","0837","083747"
"26792","083747148","Barangay 62-A","08","0837","083747"
"26793","083747149","Barangay 62-B","08","0837","083747"
"26794","083747150","Barangay 83-B","08","0837","083747"
"26795","083747151","Barangay 83-C (San Jose)","08","0837","083747"
"26796","083747152","Barangay 95-A (Caibaan)","08","0837","083747"
"26797","083747153","Barangay 8-A","08","0837","083747"
"26798","083747154","Barangay 23-A","08","0837","083747"
"26799","083747155","Barangay 94-A","08","0837","083747"
"26800","083748001","Ada","08","0837","083748"
"26801","083748002","Amanluran","08","0837","083748"
"26802","083748003","Arado","08","0837","083748"
"26803","083748004","Atipolo","08","0837","083748"
"26804","083748005","Balud","08","0837","083748"
"26805","083748006","Bangon","08","0837","083748"
"26806","083748007","Bantagan","08","0837","083748"
"26807","083748008","Baras","08","0837","083748"
"26808","083748009","Binolo","08","0837","083748"
"26809","083748010","Binongto-an","08","0837","083748"
"26810","083748011","Bislig","08","0837","083748"
"26811","083748012","Cabalagnan","08","0837","083748"
"26812","083748013","Cabarasan Guti","08","0837","083748"
"26813","083748014","Cabonga-an","08","0837","083748"
"26814","083748015","Cabuynan","08","0837","083748"
"26815","083748016","Cahumayhumayan","08","0837","083748"
"26816","083748017","Calogcog","08","0837","083748"
"26817","083748018","Calsadahay","08","0837","083748"
"26818","083748019","Camire","08","0837","083748"
"26819","083748020","Canbalisara","08","0837","083748"
"26820","083748021","Catigbian","08","0837","083748"
"26821","083748022","Catmon","08","0837","083748"
"26822","083748023","Cogon","08","0837","083748"
"26823","083748024","Guindag-an","08","0837","083748"
"26824","083748025","Guingawan","08","0837","083748"
"26825","083748026","Hilagpad","08","0837","083748"
"26826","083748028","Lapay","08","0837","083748"
"26827","083748029","Limbuhan Daku","08","0837","083748"
"26828","083748030","Limbuhan Guti","08","0837","083748"
"26829","083748031","Linao","08","0837","083748"
"26830","083748032","Magay","08","0837","083748"
"26831","083748033","Maghulod","08","0837","083748"
"26832","083748034","Malaguicay","08","0837","083748"
"26833","083748035","Maribi","08","0837","083748"
"26834","083748036","Mohon","08","0837","083748"
"26835","083748037","Pago","08","0837","083748"
"26836","083748038","Pasil","08","0837","083748"
"26837","083748039","Pikas","08","0837","083748"
"26838","083748040","Buntay (Pob.)","08","0837","083748"
"26839","083748041","Canramos (Pob.)","08","0837","083748"
"26840","083748042","Licod (Pob.)","08","0837","083748"
"26841","083748043","San Miguel (Pob.)","08","0837","083748"
"26842","083748044","Salvador","08","0837","083748"
"26843","083748045","San Isidro","08","0837","083748"
"26844","083748046","San Roque (Pob.)","08","0837","083748"
"26845","083748047","San Victor","08","0837","083748"
"26846","083748048","Santa Cruz","08","0837","083748"
"26847","083748049","Santa Elena","08","0837","083748"
"26848","083748050","Santo Niño Pob. (Haclagan)","08","0837","083748"
"26849","083748051","Solano","08","0837","083748"
"26850","083748052","Talolora","08","0837","083748"
"26851","083748053","Tugop","08","0837","083748"
"26852","083748054","Kiling","08","0837","083748"
"26853","083748055","Sacme","08","0837","083748"
"26854","083749001","Burak","08","0837","083749"
"26855","083749002","Canmogsay","08","0837","083749"
"26856","083749003","Cantariwis","08","0837","083749"
"26857","083749004","Capangihan","08","0837","083749"
"26858","083749005","Malbog","08","0837","083749"
"26859","083749006","Olot","08","0837","083749"
"26860","083749007","Opong","08","0837","083749"
"26861","083749008","Poblacion","08","0837","083749"
"26862","083749009","Quilao","08","0837","083749"
"26863","083749010","San Roque","08","0837","083749"
"26864","083749011","San Vicente","08","0837","083749"
"26865","083749012","Tanghas","08","0837","083749"
"26866","083749013","Telegrafo","08","0837","083749"
"26867","083749014","Doña Brigida","08","0837","083749"
"26868","083749015","Imelda","08","0837","083749"
"26869","083750001","Astorga (Upart)","08","0837","083750"
"26870","083750002","Balire","08","0837","083750"
"26871","083750003","Banawang","08","0837","083750"
"26872","083750004","San Antonio (Pob.)","08","0837","083750"
"26873","083750005","San Pedro","08","0837","083750"
"26874","083750006","San Roque","08","0837","083750"
"26875","083750007","San Vicente (Pob.)","08","0837","083750"
"26876","083750008","Santo Niño (Pob.)","08","0837","083750"
"26877","083751001","Abijao","08","0837","083751"
"26878","083751002","Balite","08","0837","083751"
"26879","083751003","Bugabuga","08","0837","083751"
"26880","083751004","Cabungahan","08","0837","083751"
"26881","083751005","Cabunga-an","08","0837","083751"
"26882","083751006","Cagnocot","08","0837","083751"
"26883","083751007","Cahigan","08","0837","083751"
"26884","083751008","Calbugos","08","0837","083751"
"26885","083751009","Camporog","08","0837","083751"
"26886","083751010","Capinyahan","08","0837","083751"
"26887","083751011","Casili-on","08","0837","083751"
"26888","083751012","Catagbacan","08","0837","083751"
"26889","083751013","Fatima (Pob.)","08","0837","083751"
"26890","083751014","Hibulangan","08","0837","083751"
"26891","083751015","Hinabuyan","08","0837","083751"
"26892","083751016","Iligay","08","0837","083751"
"26893","083751017","Jalas","08","0837","083751"
"26894","083751018","Jordan","08","0837","083751"
"26895","083751019","Libagong","08","0837","083751"
"26896","083751020","New Balanac","08","0837","083751"
"26897","083751021","Payao","08","0837","083751"
"26898","083751022","Poblacion Norte","08","0837","083751"
"26899","083751023","Poblacion Sur","08","0837","083751"
"26900","083751024","Sambulawan","08","0837","083751"
"26901","083751025","San Francisco","08","0837","083751"
"26902","083751026","Silad","08","0837","083751"
"26903","083751027","Sulpa","08","0837","083751"
"26904","083751028","Tabunok","08","0837","083751"
"26905","083751029","Tagbubunga","08","0837","083751"
"26906","083751030","Tinghub","08","0837","083751"
"26907","083751031","Bangcal","08","0837","083751"
"26908","083751032","Canquiason","08","0837","083751"
"26909","083751033","San Vicente","08","0837","083751"
"26910","083751034","Santa Cruz","08","0837","083751"
"26911","083751035","Suba","08","0837","083751"
"26912","084801001","Alejandro Village (Santiago)","08","0848","084801"
"26913","084801002","Bonifacio","08","0848","084801"
"26914","084801003","Cabacungan","08","0848","084801"
"26915","084801004","Calarayan","08","0848","084801"
"26916","084801006","Guin-arawayan","08","0848","084801"
"26917","084801007","Jubasan","08","0848","084801"
"26918","084801008","Kinabranan Zone I (Pob.)","08","0848","084801"
"26919","084801009","Kinaguitman","08","0848","084801"
"26920","084801010","Lagundi","08","0848","084801"
"26921","084801011","Lipata","08","0848","084801"
"26922","084801012","Londres","08","0848","084801"
"26923","084801015","Sabang Zone I (Pob.)","08","0848","084801"
"26924","084801016","Santa Rita","08","0848","084801"
"26925","084801017","Tasvilla","08","0848","084801"
"26926","084801018","Frederic","08","0848","084801"
"26927","084801019","Imelda","08","0848","084801"
"26928","084801020","Lo-oc","08","0848","084801"
"26929","084801021","Kinabranan Zone II (Pob.)","08","0848","084801"
"26930","084801022","Sabang Zone II (Pob.)","08","0848","084801"
"26931","084801023","Victoria","08","0848","084801"
"26932","084802002","Poblacion (Biri)","08","0848","084802"
"26933","084802003","MacArthur","08","0848","084802"
"26934","084802004","Kauswagan (Basud)","08","0848","084802"
"26935","084802005","Pio Del Pilar","08","0848","084802"
"26936","084802007","Progresso","08","0848","084802"
"26937","084802008","San Antonio","08","0848","084802"
"26938","084802009","San Pedro","08","0848","084802"
"26939","084802010","Santo Niño","08","0848","084802"
"26940","084803001","Acerida","08","0848","084803"
"26941","084803002","Arellano","08","0848","084803"
"26942","084803003","Balat-balud","08","0848","084803"
"26943","084803004","Dancalan","08","0848","084803"
"26944","084803005","E. Duran","08","0848","084803"
"26945","084803006","Gen. Lucban (Pob.)","08","0848","084803"
"26946","084803007","Jose Abad Santos","08","0848","084803"
"26947","084803008","Jose P. Laurel (Casulgan)","08","0848","084803"
"26948","084803010","Magsaysay (Doce)","08","0848","084803"
"26949","084803012","Calantiao (Pangobi-an)","08","0848","084803"
"26950","084803013","Quezon (Panicayan)","08","0848","084803"
"26951","084803014","Salvacion","08","0848","084803"
"26952","084803015","San Isidro","08","0848","084803"
"26953","084803016","San Juan (Pob.)","08","0848","084803"
"26954","084803018","Santa Clara (Pob.)","08","0848","084803"
"26955","084803020","Santander","08","0848","084803"
"26956","084803022","Somoroy","08","0848","084803"
"26957","084803024","Trojello","08","0848","084803"
"26958","084804001","Aguin","08","0848","084804"
"26959","084804003","Jubang","08","0848","084804"
"26960","084804004","Landusan","08","0848","084804"
"26961","084804005","Oson","08","0848","084804"
"26962","084804006","Poblacion Barangay 1","08","0848","084804"
"26963","084804007","Poblacion Barangay 2","08","0848","084804"
"26964","084804008","Poblacion Barangay 3","08","0848","084804"
"26965","084804009","Poblacion Barangay 4","08","0848","084804"
"26966","084804010","Poblacion Barangay 5","08","0848","084804"
"26967","084804011","Sagaosawan","08","0848","084804"
"26968","084804012","San Luis","08","0848","084804"
"26969","084804013","Sawang","08","0848","084804"
"26970","084805001","Aguinaldo","08","0848","084805"
"26971","084805002","Airport Village","08","0848","084805"
"26972","084805003","Baybay","08","0848","084805"
"26973","084805005","Bocsol","08","0848","084805"
"26974","084805007","Cabayhan","08","0848","084805"
"26975","084805008","Cag-abaca","08","0848","084805"
"26976","084805010","Cal-igang","08","0848","084805"
"26977","084805011","Cawayan","08","0848","084805"
"26978","084805012","Cervantes","08","0848","084805"
"26979","084805013","Cularima","08","0848","084805"
"26980","084805015","Daganas","08","0848","084805"
"26981","084805016","Galutan","08","0848","084805"
"26982","084805018","General Malvar","08","0848","084805"
"26983","084805020","Guba","08","0848","084805"
"26984","084805021","Gebalagnan (Hibalagnan)","08","0848","084805"
"26985","084805022","Gebulwangan","08","0848","084805"
"26986","084805025","Doña Pulqueria (Himbang)","08","0848","084805"
"26987","084805026","Hinatad","08","0848","084805"
"26988","084805027","Imelda (Elimbo)","08","0848","084805"
"26989","084805028","Liberty","08","0848","084805"
"26990","084805029","Libjo (Binog)","08","0848","084805"
"26991","084805032","Mabini","08","0848","084805"
"26992","084805033","Macagtas","08","0848","084805"
"26993","084805034","Mckinley","08","0848","084805"
"26994","084805037","New Rizal","08","0848","084805"
"26995","084805038","Old Rizal","08","0848","084805"
"26996","084805041","Paticua","08","0848","084805"
"26997","084805042","Polangi","08","0848","084805"
"26998","084805043","Quezon","08","0848","084805"
"26999","084805045","Salvacion","08","0848","084805"
"27000","084805049","San Julian","08","0848","084805"
"27001","084805051","Somoge","08","0848","084805"
"27002","084805053","Tinowaran","08","0848","084805"
"27003","084805054","Trangue","08","0848","084805"
"27004","084805056","Washington","08","0848","084805"
"27005","084805059","UEP I","08","0848","084805"
"27006","084805060","UEP II","08","0848","084805"
"27007","084805061","UEP III","08","0848","084805"
"27008","084805062","Acacia (Pob.)","08","0848","084805"
"27009","084805063","Talisay (Pob.)","08","0848","084805"
"27010","084805064","Molave (Pob.)","08","0848","084805"
"27011","084805065","Yakal (Pob.)","08","0848","084805"
"27012","084805066","Ipil-ipil (Pob.)","08","0848","084805"
"27013","084805067","Jose Abad Santos (Pob.)","08","0848","084805"
"27014","084805068","Kasoy (Pob.)","08","0848","084805"
"27015","084805069","Lapu-lapu (Pob.)","08","0848","084805"
"27016","084805070","Santol (Pob.)","08","0848","084805"
"27017","084805071","Narra (Pob.)","08","0848","084805"
"27018","084805072","Calachuchi (Pob.)","08","0848","084805"
"27019","084805073","Sampaguita (Pob.)","08","0848","084805"
"27020","084805074","Mabolo (Pob.)","08","0848","084805"
